id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
WAS-54031TGM	Workbenches — Heavy Duty Workbench — Mobile WAS-54031TGM — Tanko-top(TG), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAS-54031TGM — Tanko-top(TG), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/was-54031tgm/	https://www.storagesystem.com.my/feed-img/asset3__WAS-54031TGM.jpg	in_stock	5856.30 MYR	new	Tanko	WAS-54031TGM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAS-54031THM	Workbenches — Heavy Duty Workbench — Mobile WAS-54031THM — Tanko-top(TH), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAS-54031THM — Tanko-top(TH), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/was-54031thm/	https://www.storagesystem.com.my/feed-img/asset3__WAS-54031THM.jpg	in_stock	6314.20 MYR	new	Tanko	WAS-54031THM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAS-54031WM	Workbenches — Heavy Duty Workbench — Mobile WAS-54031WM — Wood(W), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAS-54031WM — Wood(W), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/was-54031wm/	https://www.storagesystem.com.my/feed-img/asset3__WAS-54031WM.jpg	in_stock	4964.60 MYR	new	Tanko	WAS-54031WM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203FM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203FM — Laminate(F), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203FM — Laminate(F), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203fm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203FM.jpg	in_stock	4060.85 MYR	new	Tanko	WAT-5203FM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203NM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203NM — Rubber(N), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203NM — Rubber(N), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203nm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203NM.jpg	in_stock	4169.30 MYR	new	Tanko	WAT-5203NM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203SM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203SM — Stainless steel(S), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203SM — Stainless steel(S), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203sm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203SM.jpg	in_stock	4398.25 MYR	new	Tanko	WAT-5203SM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203TGM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203TGM — Tanko-top(TG), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203TGM — Tanko-top(TG), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203tgm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203TGM.jpg	in_stock	4844.10 MYR	new	Tanko	WAT-5203TGM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203THM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203THM — Tanko-top(TH), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203THM — Tanko-top(TH), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203thm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203THM.jpg	in_stock	5302.00 MYR	new	Tanko	WAT-5203THM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WAT-5203WM	Workbenches — Heavy Duty Workbench — Mobile WAT-5203WM — Wood(W), W1500xD750xH850mm	Workbenches — Heavy Duty Workbench — Mobile WAT-5203WM — Wood(W), W1500xD750xH850mm. Dimensions: W1500xD750xH850mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-57m/wat-5203wm/	https://www.storagesystem.com.my/feed-img/asset3__WAT-5203WM.jpg	in_stock	3952.40 MYR	new	Tanko	WAT-5203WM	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F	Workbenches — Heavy Duty Workbench — Standard WA-67F — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F.jpg	in_stock	2843.80 MYR	new	Tanko	WA-67F	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F2	Workbenches — Heavy Duty Workbench — Standard WA-67F2 — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F2 — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F2.jpg	in_stock	3410.15 MYR	new	Tanko	WA-67F2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F3	Workbenches — Heavy Duty Workbench — Standard WA-67F3 — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F3 — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F3.jpg	in_stock	3639.10 MYR	new	Tanko	WA-67F3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F4A	Workbenches — Heavy Duty Workbench — Standard WA-67F4A — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F4A — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F4A.jpg	in_stock	3623 MYR	new	Tanko	WA-67F4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F5A	Workbenches — Heavy Duty Workbench — Standard WA-67F5A — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F5A — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F5A.jpg	in_stock	3861 MYR	new	Tanko	WA-67F5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F6A	Workbenches — Heavy Duty Workbench — Standard WA-67F6A — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F6A — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F6A.jpg	in_stock	4126 MYR	new	Tanko	WA-67F6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67F7A	Workbenches — Heavy Duty Workbench — Standard WA-67F7A — Laminate(F), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67F7A — Laminate(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67f7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67F7A.jpg	in_stock	4503 MYR	new	Tanko	WA-67F7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N	Workbenches — Heavy Duty Workbench — Standard WA-67N — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N.jpg	in_stock	2988.40 MYR	new	Tanko	WA-67N	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N2	Workbenches — Heavy Duty Workbench — Standard WA-67N2 — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N2 — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N2.jpg	in_stock	3530.65 MYR	new	Tanko	WA-67N2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N3	Workbenches — Heavy Duty Workbench — Standard WA-67N3 — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N3 — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N3.jpg	in_stock	3771.65 MYR	new	Tanko	WA-67N3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N4A	Workbenches — Heavy Duty Workbench — Standard WA-67N4A — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N4A — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N4A.jpg	in_stock	3753 MYR	new	Tanko	WA-67N4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N5A	Workbenches — Heavy Duty Workbench — Standard WA-67N5A — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N5A — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N5A.jpg	in_stock	3992 MYR	new	Tanko	WA-67N5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N6A	Workbenches — Heavy Duty Workbench — Standard WA-67N6A — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N6A — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N6A.jpg	in_stock	4257 MYR	new	Tanko	WA-67N6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67N7A	Workbenches — Heavy Duty Workbench — Standard WA-67N7A — Rubber(N), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67N7A — Rubber(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67n7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67N7A.jpg	in_stock	4633 MYR	new	Tanko	WA-67N7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S	Workbenches — Heavy Duty Workbench — Standard WA-67S — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S.jpg	in_stock	3277.60 MYR	new	Tanko	WA-67S	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S2	Workbenches — Heavy Duty Workbench — Standard WA-67S2 — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S2 — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S2.jpg	in_stock	3831.90 MYR	new	Tanko	WA-67S2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S3	Workbenches — Heavy Duty Workbench — Standard WA-67S3 — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S3 — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S3.jpg	in_stock	4072.90 MYR	new	Tanko	WA-67S3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S4A	Workbenches — Heavy Duty Workbench — Standard WA-67S4A — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S4A — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S4A.jpg	in_stock	4052 MYR	new	Tanko	WA-67S4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S5A	Workbenches — Heavy Duty Workbench — Standard WA-67S5A — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S5A — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S5A.jpg	in_stock	4290 MYR	new	Tanko	WA-67S5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S6A	Workbenches — Heavy Duty Workbench — Standard WA-67S6A — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S6A — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S6A.jpg	in_stock	4555 MYR	new	Tanko	WA-67S6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67S7A	Workbenches — Heavy Duty Workbench — Standard WA-67S7A — Stainless steel(S), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67S7A — Stainless steel(S), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67s7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67S7A.jpg	in_stock	4931 MYR	new	Tanko	WA-67S7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG	Workbenches — Heavy Duty Workbench — Standard WA-67TG — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 2000kg. Material: Tanko top (TG). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG.jpg	in_stock	3639.10 MYR	new	Tanko	WA-67TG	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG2	Workbenches — Heavy Duty Workbench — Standard WA-67TG2 — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG2 — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG2.jpg	in_stock	4145.20 MYR	new	Tanko	WA-67TG2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG3	Workbenches — Heavy Duty Workbench — Standard WA-67TG3 — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG3 — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG3.jpg	in_stock	4386.20 MYR	new	Tanko	WA-67TG3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG4A	Workbenches — Heavy Duty Workbench — Standard WA-67TG4A — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG4A — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG4A.jpg	in_stock	4365 MYR	new	Tanko	WA-67TG4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
