sku_id,model_no,family,slug,url,combo,dimensions,material,load_capacity,image_count,first_image,local_image
EKC-320M,EKC-320M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(M)"", ""Layer C"": ""Shelf""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_DgzYLebI7z.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-320M-shelf.png
EKC-320M,EKC-320M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(M)"", ""Layer C"": ""None""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_SEEfMdt7LK.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-320M-none.png
EKC-311M,EKC-311M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Tilt out bin (L)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_PQ9xXK8SCS.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-311M.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Hanging bin (TKI-8305)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_29tcWvWAjG.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-tki-8305.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Hanging bin (TKI-8304)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_87F2k7osa6.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-tki-8304.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Hanging bin (TKI-8303)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_SL8khWqRkY.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-tki-8303.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Hanging bin (TKI-8302)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_awnHW25O8Y.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-tki-8302.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Hanging bin (TKI-8301)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_UwOBVjUCED.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-tki-8301.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Team bin (TA-115)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_10agumarUt.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-ta-115.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Team bin (TA-112)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_gEi0AS2KIS.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-ta-112.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""Shelf""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_TOdwdGM9d3.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-shelf.png
EKC-310M,EKC-310M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(S)+(L)"", ""Layer C"": ""None""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_R6gIWYOoUd.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-310M-none.png
EKC-211M,EKC-211M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Tilt out bin (L)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_02Y3ZvHdJp.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-211M.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Hanging bin (TKI-8305)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_JmMzCHcxjD.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-tki-8305.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Hanging bin (TKI-8304)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_9IGb8vU1tC.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-tki-8304.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Hanging bin (TKI-8303)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_GsJjJLMkYU.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-tki-8303.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Hanging bin (TKI-8302)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_wb7ybRulQv.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-tki-8302.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Hanging bin (TKI-8301)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_gJn5DB1O8i.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-tki-8301.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Team bin (TA-115)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_8apeIE53yt.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-ta-115.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Team bin (TA-112)""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_Oo3FLXHdPG.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-ta-112.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""Shelf""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_nGXA9mN78B.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-shelf.png
EKC-210M,EKC-210M,Tilt Out Bins Cart,ekc,https://www.tanko.com.tw/en/products-detail/ekc/,"{""Layer A, B"": ""(M)+(L)"", ""Layer C"": ""None""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C21_RzIrAmGnmH.png,C:\Users\User\OneDrive\tanko seo\assets\product\EKC-210M-none.png
ELA-185M,ELA-185M,Mobile Tool Cabinet,ela-1,https://www.tanko.com.tw/en/products-detail/ela-1/,"{""Model No."": ""ELA-185M"", ""Accessories"": ""None""}",W690xD510xH1010 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C20_qBM2HfiXgT.png,C:\Users\User\OneDrive\tanko seo\assets\product\ELA-185M.png
ELA-185MA,ELA-185MA,Mobile Tool Cabinet,ela-1,https://www.tanko.com.tw/en/products-detail/ela-1/,"{""Model No."": ""ELA-185M"", ""Accessories"": ""Perforated board""}",W690xD510xH1010 mm,Steel,,2,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26E28_yCyWhn5KeZ.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\ELA-185MA.jpg
ELA-187M,ELA-187M,Mobile Tool Cabinet,ela-1,https://www.tanko.com.tw/en/products-detail/ela-1/,"{""Model No."": ""ELA-187M"", ""Accessories"": ""None""}",W690xD510xH1010 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C20_ZVxwTJsDwa.png,C:\Users\User\OneDrive\tanko seo\assets\product\ELA-187M.png
ELA-187MA,ELA-187MA,Mobile Tool Cabinet,ela-1,https://www.tanko.com.tw/en/products-detail/ela-1/,"{""Model No."": ""ELA-187M"", ""Accessories"": ""Perforated board""}",W690xD510xH1010 mm,Steel,,2,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26E28_YcB6gNVZMw.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\ELA-187MA.jpg
ELS-274M,ELS-274M,Mobile Tool Cabinet,els-2,https://www.tanko.com.tw/en/products-detail/els-2/,"{""Model No."": ""ELS-274M"", ""Accessories"": ""None""}",W1060xD515xH865 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C20_eZPpJ74g5u.png,C:\Users\User\OneDrive\tanko seo\assets\product\ELS-274M.png
ELS-274MA,ELS-274MA,Mobile Tool Cabinet,els-2,https://www.tanko.com.tw/en/products-detail/els-2/,"{""Model No."": ""ELS-274M"", ""Accessories"": ""Perforated board""}",W1060xD515xH865 mm,Steel,,2,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26E28_ncmuckg2SK.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\ELS-274MA.jpg
ELS-276M,ELS-276M,Mobile Tool Cabinet,els-2,https://www.tanko.com.tw/en/products-detail/els-2/,"{""Model No."": ""ELS-276M"", ""Accessories"": ""None""}",W1060xD515xH865 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C20_fNnFKskl50.png,C:\Users\User\OneDrive\tanko seo\assets\product\ELS-276M.png
ELS-276MA,ELS-276MA,Mobile Tool Cabinet,els-2,https://www.tanko.com.tw/en/products-detail/els-2/,"{""Model No."": ""ELS-276M"", ""Accessories"": ""Perforated board""}",W1060xD515xH865 mm,Steel,,2,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26E28_lsZX4t1yFz.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\ELS-276MA.jpg
ENR-1218M,ENR-1218M,CNC Trolley,enr-12,https://www.tanko.com.tw/en/products-detail/enr-12/,"{""Tool Holders"": ""BT-30"", ""Color"": ""Gray""}",W1047xD613xH1585 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_aGqfF3ChHj.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENR-1218M.png
ENR-1228M,ENR-1228M,CNC Trolley,enr-12,https://www.tanko.com.tw/en/products-detail/enr-12/,"{""Tool Holders"": ""BT-40"", ""Color"": ""Gray""}",W1047xD613xH1585 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_fGrzfolsiK.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENR-1228M.png
ENR-1238M,ENR-1238M,CNC Trolley,enr-12,https://www.tanko.com.tw/en/products-detail/enr-12/,"{""Tool Holders"": ""BT-50"", ""Color"": ""Gray""}",W1047xD613xH1585 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_dqotqTUr1A.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENR-1238M.png
ENR-1268M,ENR-1268M,CNC Trolley,enr-12,https://www.tanko.com.tw/en/products-detail/enr-12/,"{""Tool Holders"": ""HSK-40"", ""Color"": ""Gray""}",W1047xD613xH1585 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_nt2YeC3ddi.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENR-1268M.png
ENR-1288M,ENR-1288M,CNC Trolley,enr-12,https://www.tanko.com.tw/en/products-detail/enr-12/,"{""Tool Holders"": ""HSK-63"", ""Color"": ""Gray""}",W1047xD613xH1585 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_iHOGpcL0Iy.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENR-1288M.png
ENS-112M,ENS-112M,CNC Trolley,ens-1,https://www.tanko.com.tw/en/products-detail/ens-1/,"{""Tool Holders"": ""BT-30"", ""Color"": ""Gray""}",W1030xD656xH911 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_AzGo169l1s.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-112M.png
ENS-122M,ENS-122M,CNC Trolley,ens-1,https://www.tanko.com.tw/en/products-detail/ens-1/,"{""Tool Holders"": ""BT-40"", ""Color"": ""Gray""}",W1030xD656xH911 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_0MRkB5XzLF.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-122M.png
ENS-132M,ENS-132M,CNC Trolley,ens-1,https://www.tanko.com.tw/en/products-detail/ens-1/,"{""Tool Holders"": ""BT-50"", ""Color"": ""Gray""}",W1030xD656xH911 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_tfhAIQM2yx.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-132M.png
ENS-162M,ENS-162M,CNC Trolley,ens-1,https://www.tanko.com.tw/en/products-detail/ens-1/,"{""Tool Holders"": ""HSK-40"", ""Color"": ""Gray""}",W1030xD656xH911 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_Y9mhHNQJpm.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-162M.png
ENS-182M,ENS-182M,CNC Trolley,ens-1,https://www.tanko.com.tw/en/products-detail/ens-1/,"{""Tool Holders"": ""HSK-63"", ""Color"": ""Gray""}",W1030xD656xH911 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B10_oQHhAjCt8s.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-182M.png
ENS-312M,ENS-312M,CNC Trolley,ens-3,https://www.tanko.com.tw/en/products-detail/ens-3/,"{""Tool Holders"": ""BT-30"", ""Color"": ""Gray""}",W947xD485xH876 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_wiiYNLzFSG.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-312M.png
ENS-322M,ENS-322M,CNC Trolley,ens-3,https://www.tanko.com.tw/en/products-detail/ens-3/,"{""Tool Holders"": ""BT-40"", ""Color"": ""Gray""}",W947xD485xH876 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_8Q7BexD95C.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-322M.png
ENS-332M,ENS-332M,CNC Trolley,ens-3,https://www.tanko.com.tw/en/products-detail/ens-3/,"{""Tool Holders"": ""BT-50"", ""Color"": ""Gray""}",W947xD485xH876 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_4Hz7tgZWgg.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-332M.png
ENS-362M,ENS-362M,CNC Trolley,ens-3,https://www.tanko.com.tw/en/products-detail/ens-3/,"{""Tool Holders"": ""HSK-40"", ""Color"": ""Gray""}",W947xD485xH876 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_oGrHCqfqHY.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-362M.png
ENS-382M,ENS-382M,CNC Trolley,ens-3,https://www.tanko.com.tw/en/products-detail/ens-3/,"{""Tool Holders"": ""HSK-63"", ""Color"": ""Gray""}",W947xD485xH876 mm,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_SxZKPGsakU.png,C:\Users\User\OneDrive\tanko seo\assets\product\ENS-382M.png
HAA-715W,HAA-715W,Chest of Drawers,haa,https://www.tanko.com.tw/en/products-detail/haa/,"{""Width"": ""700mm"", ""Drawer Qty"": ""5""}",W700xD450xH1135mm,"Steel, Rubber wood top",,3,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24G29_4UmtYcuXeM.png,C:\Users\User\OneDrive\tanko seo\assets\product\HAA-715W.png
HAA-915W,HAA-915W,Chest of Drawers,haa,https://www.tanko.com.tw/en/products-detail/haa/,"{""Width"": ""900mm"", ""Drawer Qty"": ""5""}",W700xD450xH1135mm,"Steel, Rubber wood top",,3,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C08_La038lgU31.png,C:\Users\User\OneDrive\tanko seo\assets\product\HAA-915W.png
KH-306A,KH-306A,Louvred Board,kh-3,https://www.tanko.com.tw/en/products-detail/kh-3/,"{""Color"": ""Gray"", ""Dimensions"": ""W900xH450""}",W900xH450,steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25J20_kftEA40f7v.png,C:\Users\User\OneDrive\tanko seo\assets\product\KH-306A.png
KM-2240,KM-2240,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (4)"", ""Color"": ""Gray""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_Hdrj7YPILp.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2240-gray.jpg
KM-2240,KM-2240,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (4)"", ""Color"": ""White""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_5l5qABLxdU.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2240-white.jpg
KM-2240,KM-2240,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (4)"", ""Color"": ""Black""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_XbaOqHG9as.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2240-black.jpg
KM-2240,KM-2240,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (4)"", ""Color"": ""Blue""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_rGdKs6g7nj.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2240-blue.jpg
KM-2240,KM-2240,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (4)"", ""Color"": ""Red""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_dgdoOPjqR5.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2240-red.jpg
KM-2204,KM-2204,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Louvred (4)"", ""Color"": ""Gray""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_Njfw80hut8.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2204.jpg
KM-2222,KM-2222,Mobile Hanger Rack,km-22,https://www.tanko.com.tw/en/products-detail/km-22/,"{""Panel"": ""Perforated (2) + Louvred (2)"", ""Color"": ""Gray""}",W1050xD613xH1121 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C26_tDKeXBVQd6.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2222.jpg
KM-2360,KM-2360,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (6)"", ""Color"": ""Gray""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_FQOUWKs1Ni.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2360-gray.jpg
KM-2360,KM-2360,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (6)"", ""Color"": ""White""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_42SDAGI3XY.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2360-white.jpg
KM-2360,KM-2360,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (6)"", ""Color"": ""Red""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_MA8U7S0Ta2.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2360-red.jpg
KM-2360,KM-2360,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (6)"", ""Color"": ""Blue""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_nLuE438KtU.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2360-blue.jpg
KM-2360,KM-2360,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (6)"", ""Color"": ""Black""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_JEPKhE6KFP.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2360-black.jpg
KM-2306,KM-2306,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Louvred (6)"", ""Color"": ""Gray""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_F4I15uBXTD.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2306.jpg
KM-2342,KM-2342,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (4) + Louvred (2)"", ""Color"": ""Gray""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_yc8ZxZrzRZ.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2342.jpg
KM-2324,KM-2324,Mobile Hanger Rack,km-23,https://www.tanko.com.tw/en/products-detail/km-23/,"{""Panel"": ""Perforated (2) + Louvred (4)"", ""Color"": ""Gray""}",W1072xD613xH1571 mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_25B04_48JKBmBXjF.jpg,C:\Users\User\OneDrive\tanko seo\assets\product\KM-2324.jpg
KP-17,KP-17,Shelf,kp-17,https://www.tanko.com.tw/en/products-detail/kp-17/,"{""Dimensions"": ""W900xD300"", ""color"": ""Gray""}",W900xD300,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C05_A09b4cQBGw.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-17.png
KP-3305,KP-3305,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Single hook (L50)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_haHsaR2s2Y.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3305.png
KP-3108,KP-3108,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Single hook (L80)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_BlpkFqDIzy.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3108.png
KP-3112,KP-3112,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Single hook (L120)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_nEXhDDsvMl.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3112.png
KP-3116,KP-3116,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Single hook (L160)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_rYM8267LPo.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3116.png
KP-3130,KP-3130,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Single hook (L300)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_7Yi3c6bCkk.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3130.png
KP-3405,KP-3405,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Double hook (L50)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_U7fIRxWrYF.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3405.png
KP-3208,KP-3208,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Double hook (L80)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_FRbMoj94FF.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3208.png
KP-3212,KP-3212,Metal Hook,kp-3,https://www.tanko.com.tw/en/products-detail/kp-3/,"{""Type"": ""Double hook (L120)"", ""Quantity"": ""10pcs""}",,,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C01_ec7HbBVtXW.png,C:\Users\User\OneDrive\tanko seo\assets\product\KP-3212.png
